"text","label"
"Eu iria preferir fazer a sardinha em lata, com toda certeza! #MasterChefBR","1"
"#VideoShowAoVivo esse momento recordações com os artistas são lindos! Seria tão emocionante vermos #ChristianeTorloni nele! 😍😍😍@user","2"
"Que confusão essa essa prova #MasterChefBR","0"
"Oque importa é ficar do seu lado @user #MaiaraeMaraisaNoBial #ConversaComBial","1"
"Cooooorre, ver meu divo @user no #ÉdeCasa!","2"
"@user @user Que triste a saída do @user ! Ahh não quero mais assistir o @user ! #VoltaVitorB #MasterChefBR","0"
"Miriam tá quietinha #MasterChefBR","1"
"SANDY MARAVILHOSAAAA #Encontro","2"
"Esse João Vicente é um sapão né?! #Encontro","0"
"Cadê a @user no Morning pra falar de #MasterchefBR ??? Queremos Vera comentando tudo e dando vra nos haters #QueremosJustiça","1"
"Scrr!! Michel Teló falando ""segue o baile"" kkkkkk adorei isso! #VideoShowAoVivo","2"
"Na vida eu sou essa lulu da palmeranea de @user . Indignada c a pantufa de unicórnio da Namaria 😜 #MaisVocê","0"
"Globo Recife (13/05) #CaldeirãoDoHuck 16.7 #Futebol 23.2 #NovoMundo 32.7 #RockStory 33.1 #AForçaDoQuerer 35.0 #Zorra 27.0 #AltasHoras 14.3","1"
"@user @user Maior diva do #MasterChefBR que a gente respeita ❤","2"
"Como assim o Victor saiu do #MasterChefBR? Pra quem vou torcer agora? ☹️","0"
"Hoje tem doce de abóbora no ""Mais Você"", avisem @user #MaisVoce @user","1"
"Hora da diversão #DomingoLegal","2"
"#MasterChefBR torta crua, não pode!","0"
"00h06 - Globo 8.8, Band 6.2, SBT 6.1, RecordTV 5.8 #MasterChefBR","1"
"Só eu que tô shippando o chef convidado Com Douglas? Scr  #MasterChefBR","2"
"nao sei como aquela mulher aguenta esse homem, Deus me livre, machista #Encontro","0"
"Um olho no #MasterChefBR e o outro no #ConversaComBial","1"
"eu acho Débora muito linda #MasterChefBr","2"
"O cara que mais joga sujo falando sobre o que é justo ou não.  Difícil aturar esse Leonardo. #MasterChefBR","0"
"#MaisVoce..Ana o FGTS não é descontado..é benefício..mas é direito nosso. O meu estava ok","1"
"Jesus amadooooo que clipe é esse... @user não é de Deus só pode... que homem é esse... ele é perfeito D+ gostoso D+ 😻😻 #TheNoite","2"
"Só isso de Vivianne Pasmanter Ana Maria? A vai tomar no cu, não sabe aproveitar o artista quando vai.  #MaisVoce","0"
"Ao falar outra língua/idioma, nossa personalidade tb muda um pouco? #ConversaComBial","1"
"A voz da Lucero 😍😍😍 #DomingoLegal","2"
"chorando um pouquinho com essa homenagem à mãe do Serginho #AltasHoras","0"
"Consolidados - GLOBO (12/05):  #ConversaComBial 7.5 #Homeland 6.7 #Corujão I 5.2 #Corujão II 4.0","1"
"Namaria mostrando que nosso unicórnio tá VIVO. 😍✨🦄 // #MaisVoce","2"
"Eu não sou vegetariana mas acho ridículo carnívoro tendo nojinho de carne! E ainda mais quem se diz cozinheiro! #MasterChefBR","0"
"A oração só funciona se for pra nossa senhora de Nazaré #MasterChefBR","1"
"#VideoShowAoVivo Adoro o profissionalismo, o charme e a espontaneidade da Fátima. Vida longa ao Encontro","2"
"Será que Yoko vai ser a última de novo? #MasterChefBR","0"
"#AltasHoras Alagoas","1"
"Fátima, essas pernas tá de parabéns viu! 👏👏👏 #VideoShowAoVivo","2"
"Se fosse a Fátima teria convidado só global q apoiou Aecio kkkkk #Encontro","0"
"#MasterChefBR chama o bombeiro ooo","1"
"Sophia Abrahão chorando, me representou! #AltasHoras","2"
"ei @user cancela o Raul falando asneira e começa o programa mais cedo! estar acordada 2 am numa terça é sacanagem po #MasterChefBR","0"
"Seja gestor de sua própria mente... Augusto Cury  #ConversaComBial","1"
"#VideoShowAoVivo Chico e Caetano.  Demais!!!👏👏👏👏","2"
"""parecendo uma sacoleira"" HAHAHAHAHAHAHA #VideoShowAoVivo","0"
"""Vem nim mim, wifi"" kkkkkkkkk que música é essa ???? #VideoShowAoVivo","1"
"Tia Mônica tá lindona !!!! 😻💙 #EDeCasa","2"
"#MasterChefBR nem começou e eu já estou com fome só de ver a Prévia","0"
"se fosse eu eu ia fazer macarrão com sardinha enlatada kkkkkkkk #MasterChefBr","1"
"Só o jeito q o #TheNoite faz os Merchans tem mais graça q certos programas ai","2"
"Quando a gente pensa q o @user  não pode ser mais ridículo, ele vem com o funk gospel​. kkkkkkkkk #TheNoite","0"
"#Encontro Na maioria das vezes a violencia esta camuflada dentro de casa","1"
"Ver o Cumpadre Washington dá vontade de dizer ""tutututu pá!"" #eotchannoaltashoras #altashoras","2"
"Cheguei com medo de ler a TL pra não ver spoiler de #MasterChefBR","0"
"180 reais a gente faz sucesso e ainda parcela em 5x #VideoShowAoVivo","1"
"Melhor programa da tarde 👏 #VideoShowAoVivo","2"
"Quem é pra sair tá ficando, e quem é pra ficar tá saindo 🤔 Não tô entendendo nada #MasterChefBR","0"
"""Não existe crime q não seja minimamente premeditado!!"" #TheNoite #ChupaDireitosHumanos!","1"
"#VideoShowAoVivo vamos que vamos melhor programa da tarde","2"
"Que cara mais escroto dizendo que lavar louca não é coisa de homem! Gente, me diz que isso é uma pegadinha desse otario #Encontro","0"
"ALIMENTO TERMOGÊNICO NÃO EXISTE, GENTE. #MasterChefBR","1"
"A Sophia Abrahão tá me representando muito bem hj no #AltasHoras  Eu tô em lágrimas aqui.","2"
"São Pedro vai devagar aí com a chuva pq a TV já tá querendo sair do ar 😡😡😡😡 #MaiaraeMaraisaNoBial  #ConversaComBial","0"
"Taís Araújo não curtiu essa abóbora  #MasterChefBR","1"
"Olhaaa ela 😍😍#FátimaNoVideoShow #VideoShowAoVivo","2"
"Por que #ConversacomBial passa tão tarde? Pq? 😭","0"
"Mr Catra (@user) falando que vai ser pai pela 33°vez. 😱😱😱😱😱😱😱😱😱😱😱😱😱😱😂😂😂😂😂😂😂😂 #TheNoite @user @user.","1"
"Gente que graça esse filho do Groisman s2 #papapaparalizou #tchan #AltasHoras","2"
"Voltou pra participar da Casa dos Artistas 1 na verdade hahahahah  #TheNoite","0"
"Duplicou a violência no BR graças ao desarmamento, valeu @user . #TheNoite","1"
"#TheNoite tá foda hoje","2"
"#MasterChefBR detesto sardinha!!!!!","0"
"E agora? #ConversacomBial com o melhor, o Padre Fabio ou ver quem saiu no #MasterChef","1"
"#VideoshowAoVivo Fátima linda como sempre 😍","2"
"vitor b é o menino que cortou o dedo ele não tem mais nome #MasterChefBr","0"
"o rapaz que ta no programa da Fátima é a cara do johnny depp #Encontro","1"
"As Galvão são muito engraçadas, já chegaram pedindo beijinho do Tiago 😅 #Encontro","2"
"To achando q o problema é o avental azul #MasterChefBR","0"
"Milk shake e vaca preta, que manhã #MaisVocê","1"
"@user é o máximo! Adorando esse café!! #MaisVoce","2"
"Estava perdendo o Padre Fabio de Melo na #ConversaComBial","0"
"Tenta me reconhecer No temporal Me espera 🎵🎶  #SandyNoEncontro  #Encontro","1"
"""Nando Reis fez música para a esposa"" 💙💙💙💙💙💙💙💙💙💙💙💙💙 #NandoReisNoEncontro #encontro","2"
"Nem vou poder gritar quando passar o clipe, tá cheio de gente aqui em casa 😂 #DomingoLegal","0"
"#MasterChefBR luta agora vai ser um duelo  dos peixes","1"
"imagina que top ser filha da Fátima Bernardes e do William Bonner #encontro","2"
"Será que a Fátima não fica triste por ter tirado a Tv Globinho não ? #VideoShowAoVivo","0"
"Cadê @user gente!? #EDeCasa","1"
"@user me representa, tb n gosto de abóbora #MaisVoce","2"
"Dá pra ver que a Ana Maria não entende nada do Mr Brown (nem sei se escreve assim) #MaisVoce","0"
"E o #encontro já começa ao som de ""Aquela dos 30"" 😀 #SandyNoEncontro","1"
"Que cabelo lindo @user 😍 #Encontro","2"
"Repescagem já!!  #MasterChefBR","0"
"Tô muito sentimental hj ainda mais assistindo #altashoras","1"
"Catra da uma aula de política e depois fala que a nova música dele é ""Ppk chora"" kkkkkkkkk mitooo  #thenoite","2"
"Meu Deus, tô sofrendo vendo o #MaisVoce","0"
"#VideoShowAoVivo Desculpe chequei e tá certo foram 23 anos abs","1"
"Lua Blanco maravilhosa no #Encontro 😍😍👏👏👏","2"
"#VideoShowAoVivo convenhamos, a Cibele é muito fresca. Ritinha é linda e espontânea.","0"
"#EquipeAzul pq gostei mais do cardápio e pq a Miriam tá no vermelho #MasterChefBR","1"
"CHARLIE HUNNAM QUE HOMÃO DA PORRA BICHO #TheNoite","2"
"Comer sapo, quero não! #MasterChefBR","0"
"Fátima Bernardes relembrando momentos da carreira no  #VideoShowAoVivo","1"
"Fátima Bernardes, sou fã! #videoshowaovivo","2"
"Eu to tremendo  #MasterChefBR","0"
"Virou doença mandar nude? hm, ata. #Encontro","1"
"Falta pouco  #MasterChefBR  👀💖😋","2"
"#MasterChefBR aí meu ""coraçaum"" os dois  :(  São uns queridos","0"
"começou bem  hein #Encontro","1"
"""Africano virou negro quando foi acorrentado"" Nabby arrasando no #Encontro","2"
"Esse embuste desse Leonardo têm que VAZAR hoje!!! #MasterChefBR","0"
"Das 10 novelas que passaram 7 eram do Walcyr #VideoShowAoVivo","1"
"A @user são demais! Super talentosas e simpáticas!  E ainda mandando ""Como Nossos Pais"", aliás mandaram bem! #ConversaComBial","2"
"Vergonha alheia #Encontro","0"
"#AltasHoras tem um maluco alí dançando mais que a Carla Peres bem no alto da arquibancada 😂😂😂😂","1"
"E eu que chorei com Maiara e Maraisa cantando Como nossos pais abraçadas e emocionadas? #ConversaComBial","2"
"#VideoShowAoVivo Quero que saía rolando a glória pires","0"
"#MasterChefBR Acho que hj não tem a maldição do time azul!!","1"
"JOÃO BRAVO *-* q lindinhoooooo #VideoShowAoVivo","2"
"Vou precisar dormir umas 100 horas pra ver se me recupero do programa de hoje!! #MasterChefBR","0"
"Ontem (17), os infantis e Talk Show do SBT marcaram:  #MundoDisney 4.3 #BomDiaECia 6.6 #ClubeDoChaves 7.1 #TheNoite @user 4.4","1"
"#AltasHoras.  Estamos juntos, @user . Minha mãe também era Ana e também brilha no Universo.","2"
"Enquanto uma chora pela saída do Vitor a outra chora por ela mesma. É a vida né #MasterChefBR","0"
"Ah,tá claro.Se aqui no Brasil voltasse a Monarquia,claro que quem seria o Rei era o Roberto Carlos .  #thenoite","1"
"Nada melhor que um cuscuz com sardinha torrada 😋. #MasterChefBR","2"
"Quando é que a Miriam vai sair do #MasterChefBR ??? Tou farta dela🙄","0"
"Era a Bela Gil no clipe do Tchan?? #AltasHoras hahaha","1"
"@user Tá querendo matar a gente de tanta emoção?? Coisa + linda Laís falando de como via a vida antes e após o acidente! #AltasHoras","2"
"Não aceito a saída da Douglas!!!!! #MasterchefBr","0"
"#MasterChefBR Léo tacou uma maldição sinistra ali","1"
"Interessante analisar a perspectiva de quem é amante na relação. Da uma boa pesquisa antropológica.  #Encontro","2"
"Não acredito que perdi a Viviane Pasmanter #MaisVoce","0"
"@user pra @user: ""Acho que ela chega na final!"" 😂😂😂😂😂😂😂😂😂😂 #MasterChefBR","1"
"Otaviano você tá lindo demais, a Sophia também, mostra os looks de vocês um dia, sou apaixonada pelas roupas do Ota #VideoShowAoVivo","2"
"#ConversaComBial O programa está perdendo a mão. Muitos recortes! Começar com os convidados já sentados é péssimo.  Melhora aí #pedrobial","0"
"#videoShowAoVivo- o filho da Juliana era o Zac de Rock Story","1"
"#MasterChefBR Fogaça eh a definição de Homão da Porra 😅","2"
"#MasterChefBR no H&amp;H Na prova da sardinha, o q eles falam e a gente pode concluir... É q ninguém tem nada formatado na cabeça e sem noçao","0"
"eu tinha desligado a tv dai lembrei do #MasterChefBR parece q alguém não vai dormir cedo hj","1"
"#videoshowaovivo Totia Meirelles é a musa do clipe Guilherme Arantes.","2"
"Existe a falsa impressão de que o avanço da idade valorize o homem e desvalorize a mulher, o que causa preconceito até hoje. #Encontro","0"
"Vou ver pela primeira vez #ConversaComBial","1"
"Prefiro as mais velhas 😍 Mas tem novinhas q 👏 #Encontro","2"
"Que música sem graça essa da Vanessa da Mata! #altashoras","0"
"João Vicente vai já dá uma cantada na Fátima. #encontro","1"
"#Encontro hj me fazendo ter um momento de reflexão","2"
"Adoro #ConversaComBial Mas dupla caipira é demais pro meu coração abusado pelo dia agitado de hoje. Não dá!! Tenho saco não.","0"
"Após #TheNoite as principais notícias do Brasil e do mundo com @user no #SBTNotícias. Não percam! #RT?!","1"
"Lembrando agora do #masterchefbr e feliz do Vitor ter tido nova chance e continuado","2"
"#MasterChefBR Acho que chegou o momento em que vamos começar a ficar triste com cada eliminação. E a competição vai aumentar.","0"
"Pega a da lata e faz macarrão com sardinha rapidinho #MasterChefBR","1"
"Que lindo a história de Nossa senhora de Fátima 🙏🏽☺️😍  #MaisVoce #BomDia","2"
"Essas eliminações do #MasterChefBr estão acabando com meu psicológico.","0"
"Cadê o Theo? #MaisVocê","1"
"#VideoShowAoVivo amando ver o @user e o @user acompanhados da @user","2"
"Perdi o começo do #FofocalizandoNoSBT vendo #VideoShowAoVivo... O que aconteceu com a filha da Marieta? Alguém me contaaaa!","0"
"Catra vai ser pai again, novidade nenhuma kfjfondpzmdldmdl #TheNoite","1"
"Vitor é gracinha demais  #MasterChefBR","2"
"Alguém manda o Leonardo calar a boca, PELO AMOR DE DEUS. #MasterChefBR","0"
"Consolidados - GLOBO (15/05):  #JornalHoje 12.4 #VídeoShowAoVivo 9.6 #SessãoDaTarde 12.1 #SenhoraDoDestino 16.7","1"
"Rodrigo Santoro lindo né #ConversaComBial","2"
"Gente o cabelo e a maquiagem da Ana Maria Braga estão indo para  alguma festa que o resto do corpo não forão convidados 😂😂😂 #MaisVoce","0"
"Preciso de Rtt gente, SVD e endico vcs   #PrisonBreak #MasterChefBR","1"
"Eu quero chorar com esse neném lindo #AltasHoras","2"
"jairo bouer uma antipatia absoluta desde os tempos do erotica mtv #Encontro","0"
"Vanessa da Matta tá parecendo a Beth Carvalho #altashoras","1"
"#Encontro A música romântica iluminou os rostos de todos no programa da Fárima nesta manhã.","2"
"#MaisVoce @user vídeo da Thaís.Muito indelicado alguém fazer uma comida q alguém não gosta e pior qd exige comer. Programa fraco","0"
"Patê de sardinha bem temperada com salcinha e cebola no pão de forma, não falha. #MasterChefBR","1"
"O Danilo se batendo no chão 😂😂😂😂😂😂😂😂😂 #TheNoite","2"
"Sophia não tem opinião pra nada, parece um robô. #VideoShowAoVivo","0"
"DimDim = Sacolé = Gelinho!? Pra mim aquilo é JuJu #VideoShowAoVivo","1"
"#MaisVocê senhor me perdoe,mas eu amo esse chef gato 😍😍❤❤❤","2"
"Victor B me deixa nervosa em todo episódio #MasterChefBR","0"
"@user você não sabe fazer nada, então... qualquer coisa que tu pegar é novo. #MasterChefBR","1"
"#MasterChefBR #EquipeAzul entrada linda","2"
"É impressão minha ou quem tá apresentando o #maisvocê hoje é o #supla #papito?! #anamariapaito","0"
"Flora e Donatela no #encontro","1"
"Marcos Pitombo estará no programa #Encontro segunda-feira foi a gente que pediu sim AAAAAAAAAH","2"
"Esse Leonardo está chato demais #MasterChefBR","0"
"Vendo @user no #TheNoite falando de #desarmamento","1"
"Imagens lindas e fotos belíssimas do casamento de @user #DomingoLegal","2"
"Como que a menina diz que a Claudia Raia tava no clipe do É o Tchan?  #AltasHoras  Que lerda","0"
"Fogaça não consegue decidir se usa ou não os óculos, é tirando e pondo o tempo todo. kkkkkk #MasterChefBR","1"
"Bom dia, @user . Linda produção visual. Parabéns!   #Encontro.","2"
"Fiquei triste que o Victor B. saiu. Não queria, mas nem achei que o prato dele tava tão ruim assim. De verdade #MasterChefBR","0"
"Mexeu no peso do homem scr #MasterChefBR","1"
"#MasterChefBR time azul deu água na boca!! Frango recheado com espinafre, delícia!!!!","2"
"É essa montagem horrível do Vitor B. 😲😬  #MasterChefBr","0"
"""É muito fácil acabar com a reputação de alguém"" #Encontro","1"
"Tô rindo do Leonardo falando que ia fazer sopa de piroca de boi #MasterChefBR","2"
"1 h da manhã e eu aqui passando nervouso com o #MasterChefBR","0"
"Na vida sou Sophia, não entendi a piada do Otaviano no #VideoShowAoVivo  #SophiaNoVideoShowAoVivo","1"
"Exausta, mas hoje tem #MasterChefBR","2"
"Não creiooooooo q o Douglas saiu e não a Mirian ...  Aff  #MasterChefBR","0"
"#TheNoite @user @user  Diguinho não perdoa uma de alguém aí.","1"
"Chorando junto... Adoção ❤ #Encontro","2"
"Ai gente não falem da Yuko 💔 #MasterChefBR","0"
"#MasterChefBR Espero também Miriam","1"
"Esse Léo Regis é um gato.Senhoooooooooor multiplicaaaa hahahahahah #VideoShowAoVivo","2"
"MANA DO CEU! que saída lacradora da porra foi essa do  @user #MasterChefBR 1 bee a menos no programa &lt;/3","0"
"""Terezinha nunca disse eu te amo"" TEREZINHA É CAPRICORNIANA? #Encontro","1"
"#ConversaComBial hoje é com Pe. Fábio de Melo. Bora perder não gente!!!  @pefabiodemelo @user","2"
"""quando ela é mais velha"" alô #encontro quando vai ter o dos boy e colocar a madame @user pq homem pode mas mulher nao ne","0"
"Como foi o depoimento do bandido? Já podemos ter uma previsão de quando ele vai ser preso?#LulaNaCadeia #TheNoite","1"
"Camila Queirós sempre lindaaaa #VideoShowAoVivo","2"
"Fé no pai que a Mirian sai #MasterChefBR","0"
"Ei tchan, alô tchan #AltasHoras","1"
"Eu PRECISO muito ler esse livro dele, essas histórias me interessam muito #ConversaComBial","2"
"Mas a cliente tá toda cagada de spray hahahahahaha  #MaisVoce","0"
"Já to com meu pacote de macarrão instantâneo na mão para acompanhar o #masterchefbr","1"
"#MasterChefBR ELE CONSEGUIU AI MEU DEUS","2"
